Time,plot,x_(m),y_(m),z_(m),log_res25,del_log_res25,swc,del_swc,pF,logK_cmd,cov
2022-12-11 07:30:00,x,0.05,0.6,0.0,1.9081900274010117,-0.135,0.371,0.083,1.827,-0.727,1.556
2022-12-11 07:30:00,x,0.05,0.6,0.05,1.91126417099837,-0.133,0.369,0.081,1.843,-0.751,1.58
2022-12-11 07:30:00,x,0.05,0.6,0.1,1.9233217493494357,-0.119,0.357,0.071,1.937,-0.893,1.61
2022-12-11 07:30:00,x,0.05,0.6,0.15,1.9326005845004819,-0.115,0.343,0.067,2.028,-1.048,1.638
2022-12-11 07:30:00,x,0.05,0.6,0.2,1.9516094749145976,-0.112,0.319,0.06,2.176,-1.317,1.591
2022-12-11 07:30:00,x,0.05,0.6,0.25,1.9658176516423869,-0.11,0.304,0.057,2.255,-1.485,1.528
2022-12-11 07:30:00,x,0.05,0.6,0.3,1.9924518907533892,-0.105,0.28,0.05,2.393,-1.772,1.483
2022-12-11 07:30:00,x,0.05,0.6,0.35,2.00987563371216,-0.101,0.263,0.045,2.492,-1.982,1.452
2022-12-11 07:30:00,x,0.05,0.6,0.4,2.02389827527064,-0.098,0.251,0.042,2.562,-2.136,1.417
2022-12-11 07:30:00,x,0.05,0.6,0.45,2.0398937595360445,-0.094,0.238,0.039,2.647,-2.325,1.405
2022-12-11 07:30:00,x,0.05,0.6,0.5,2.0472242292010465,-0.092,0.232,0.037,2.684,-2.409,1.397
2022-12-11 07:30:00,x,0.05,0.6,0.55,2.0579056223706167,-0.086,0.225,0.033,2.73,-2.512,1.387
2022-12-11 07:30:00,x,0.05,0.6,0.6,2.0700489548359546,-0.082,0.22,0.03,2.763,-2.585,1.387
2022-12-11 07:30:00,x,0.05,0.6,0.65,2.0799333714956822,-0.076,0.216,0.027,2.791,-2.649,1.389
2022-12-11 07:30:00,x,0.05,0.6,0.7,2.0853084206935297,-0.07,0.214,0.024,2.807,-2.685,1.409
2022-12-11 07:30:00,x,0.05,0.6,0.75,2.084097038629691,-0.066,0.214,0.022,2.805,-2.682,1.418
2022-12-11 07:30:00,x,0.05,0.6,0.8,2.083043716623492,-0.06,0.215,0.021,2.803,-2.678,1.495
2022-12-11 07:30:00,x,0.05,0.6,0.85,2.0740297579218314,-0.055,0.218,0.02,2.781,-2.628,1.487
2022-12-11 07:30:00,x,0.05,0.6,0.9,2.068330602451352,-0.052,0.22,0.019,2.767,-2.595,1.477
2022-12-11 07:30:00,x,0.05,0.6,0.95,2.0659119367997474,-0.05,0.22,0.018,2.761,-2.583,1.483
2022-12-11 07:30:00,x,0.1,0.6,0.0,1.909732492374898,-0.134,0.37,0.083,1.835,-0.74,1.561
2022-12-11 07:30:00,x,0.1,0.6,0.05,1.9178834490791181,-0.123,0.362,0.075,1.897,-0.829,1.623
2022-12-11 07:30:00,x,0.1,0.6,0.1,1.9223672898002797,-0.119,0.357,0.071,1.937,-0.889,1.694
2022-12-11 07:30:00,x,0.1,0.6,0.15,1.930872653792662,-0.116,0.346,0.068,2.004,-1.012,1.739
